,0
11451,12650
11452,13022
11453,13950
11454,14833
11455,15597
11456,15631
11457,16644
11458,16654
11459,16876
11460,16971
11461,17042
11462,17886
11463,18004
11464,18513
11465,18565
11466,19137
11467,19384
11468,19763
11469,20908
11470,21004
11471,21052
11472,21101
11473,21203
11474,21260
11475,3165
11476,5844
11477,6960
11478,11709
11479,11898
11480,12270
11481,15686
11482,17009
11483,19020
11484,8027
11485,17586
11486,4094
11487,4290
11488,4684
11489,4723
11490,5044
11491,5577
11492,5718
11493,5724
11494,6246
11495,6428
11496,6721
11497,6725
11498,7027
11499,8114
11500,9046
11501,9755
11502,10476
11503,10477
11504,11215
11505,11231
11506,11394
11507,11864
11508,12769
11509,12772
11510,12788
11511,13459
11512,13728
11513,13830
11514,14749
11515,15088
11516,15213
11517,16083
11518,16120
11519,16998
11520,17948
11521,17979
11522,18447
11523,18579
11524,18833
11525,21162
11526,21230
11527,21265
11528,21554
11529,21575
11530,21576
11531,21774
11532,3951
11533,11308
11534,15262
11535,15271
11536,18893
11537,21748
11538,4406
11539,9633
11540,12459
11541,14146
11542,12589
11543,15245
11544,3733
11545,15709
11546,19796
11547,5533
11548,6686
11549,8386
11550,9940
11551,12379
11552,12476
11553,12547
11554,15190
11555,22080
11556,2397
11557,8078
11558,9228
11559,10323
11560,14058
11561,15711
11562,16988
11563,19521
11564,3426
11565,3637
11566,4487
11567,6835
11568,8786
11569,14154
11570,16974
11571,21031
11572,4755
11573,6093
11574,19278
11575,6885
11576,9848
11577,11289
11578,11411
11579,17316
11580,21471
11581,21565
11582,6284
11583,7057
11584,8856
11585,14136
11586,14215
11587,15417
11588,20191
11589,21933
11590,2677
11591,3028
11592,4169
11593,5195
11594,5223
11595,5233
11596,5754
11597,6307
11598,7414
11599,7508
11600,8118
11601,9694
11602,10604
11603,11270
11604,12734
11605,13798
11606,13831
11607,13845
11608,14182
11609,14958
11610,15049
11611,16376
11612,16562
11613,16588
11614,16968
11615,18724
11616,18814
11617,19392
11618,20093
11619,20632
11620,20982
11621,4658
11622,5284
11623,9149
11624,11730
11625,17714
11626,18073
11627,10169
11628,15818
11629,18196
11630,2012
11631,2588
11632,2690
11633,3681
11634,5401
11635,5727
11636,5874
11637,6106
11638,6871
11639,8173
11640,8684
11641,8817
11642,10276
11643,14501
11644,14741
11645,16393
11646,19844
11647,20798
11648,21895
11649,11966
11650,16724
11651,8218
11652,11410
11653,2491
11654,2653
11655,2631
11656,2915
11657,7231
11658,15295
11659,15296
11660,21287
11661,12615
11662,10791
11663,3679
11664,7649
11665,5843
11666,6562
11667,8899
11668,1469
11669,3333
11670,4879
11671,6047
11672,7565
11673,8628
11674,11967
11675,13681
11676,14646
11677,15090
11678,15407
11679,20934
11680,7278
11681,8080
11682,8573
11683,5633
11684,5701
11685,10482
11686,11614
11687,14929
11688,1869
11689,6437
11690,6713
11691,7787
11692,10353
11693,11223
11694,14710
11695,8535
11696,12110
11697,21333
11698,2049
11699,7441
11700,10529
11701,12177
11702,13029
11703,16761
11704,18867
11705,22309
11706,3332
11707,3889
11708,4547
11709,6793
11710,8261
11711,9123
11712,9627
11713,9637
11714,10635
11715,11886
11716,14075
11717,16826
11718,1014
11719,2702
11720,3407
11721,14582
11722,16019
11723,19966
11724,19967
11725,19969
11726,12065
11727,17851
11728,19444
11729,5344
11730,2029
11731,4550
11732,6733
11733,7860
11734,10732
11735,14010
11736,17262
11737,18659
11738,19210
11739,19376
11740,21116
11741,22016
11742,2297
11743,9903
11744,8715
11745,4713
11746,5081
11747,5863
11748,6949
11749,7693
11750,8432
11751,11056
11752,12740
11753,16229
11754,17165
11755,17362
11756,17671
11757,19036
11758,20404
11759,21445
11760,21460
11761,2209
11762,3404
11763,4685
11764,5047
11765,5859
11766,6104
11767,6667
11768,7102
11769,7587
11770,7809
11771,8744
11772,9349
11773,10247
11774,11243
11775,14486
11776,14550
11777,17379
11778,17533
11779,19739
11780,21513
11781,21702
11782,21756
11783,22030
11784,4280
11785,15620
11786,16111
11787,20736
11788,9775
11789,15643
11790,3133
11791,3489
11792,6285
11793,10952
11794,12511
11795,17527
11796,13260
11797,15891
11798,17207
11799,4562
11800,6659
11801,7655
11802,7759
11803,8267
11804,10069
11805,10670
11806,10873
11807,17388
11808,19718
11809,19953
11810,21592
11811,7489
11812,10372
11813,13115
11814,14179
11815,9794
11816,21044
11817,5599
11818,14226
11819,14496
11820,22211
11821,9640
11822,3129
11823,3770
11824,3884
11825,4532
11826,5786
11827,7694
11828,7716
11829,7894
11830,7940
11831,8797
11832,8914
11833,9302
11834,9846
11835,9996
11836,10460
11837,10568
11838,10716
11839,11430
11840,11513
11841,12038
11842,12115
11843,12263
11844,12287
11845,12924
11846,13090
11847,13136
11848,15250
11849,15361
11850,15867
11851,15963
11852,16356
11853,16407
11854,17304
11855,17767
11856,18051
11857,18913
11858,19430
11859,20229
11860,20403
11861,20466
11862,21838
11863,22103
11864,9171
11865,15239
11866,15317
11867,18681
11868,20533
11869,3258
11870,6930
11871,7628
11872,8531
11873,8787
11874,10240
11875,11797
11876,12554
11877,15155
11878,16340
11879,16412
11880,21758
11881,21792
11882,7828
11883,8387
11884,12422
11885,12790
11886,3647
11887,2564
11888,3415
11889,3639
11890,3989
11891,5252
11892,5505
11893,5614
11894,5929
11895,6046
11896,6964
11897,6977
11898,8747
11899,8922
11900,10402
11901,10680
11902,10685
11903,11096
11904,11461
11905,11468
11906,11505
11907,12984
11908,13204
11909,13276
11910,14065
11911,14241
11912,14342
11913,15091
11914,15404
11915,15527
11916,15728
11917,15784
11918,15868
11919,17341
11920,17371
11921,18000
11922,18251
11923,18569
11924,18577
11925,18937
11926,19643
11927,20999
11928,21042
11929,21161
11930,7276
11931,9879
11932,3369
11933,18511
11934,21176
11935,21533
11936,11955
11937,18483
11938,18676
11939,21496
11940,6927
11941,1550
11942,6078
11943,6261
11944,6423
11945,8241
11946,8646
11947,9104
11948,10667
11949,10830
11950,11316
11951,11339
11952,12620
11953,13128
11954,14324
11955,15608
11956,20805
11957,6012
11958,6608
11959,7726
11960,9220
11961,10610
11962,10864
11963,16731
11964,19407
11965,2192
11966,3368
11967,4732
11968,4892
11969,16667
11970,18429
11971,7818
11972,4077
11973,4420
11974,4727
11975,5153
11976,5740
11977,5951
11978,6283
11979,6495
11980,6771
11981,7784
11982,9102
11983,9154
11984,10374
11985,10968
11986,11668
11987,13550
11988,14861
11989,16246
11990,16329
11991,16368
11992,18072
11993,18617
11994,20287
11995,20453
11996,20721
11997,2776
11998,2816
11999,6555
12000,6714
12001,7563
12002,8010
12003,9276
12004,9368
12005,9659
12006,10507
12007,11303
12008,11364
12009,11536
12010,11586
12011,11779
12012,13033
12013,13911
12014,14041
12015,14349
12016,15717
12017,16570
12018,17199
12019,17250
12020,18998
12021,19413
12022,19915
12023,21272
12024,21335
12025,21910
12026,2639
12027,3379
12028,4651
12029,6216
12030,8897
12031,14243
12032,14364
12033,14483
12034,16068
12035,16429
12036,16694
12037,20980
12038,22261
12039,2251
12040,4037
12041,4122
12042,5743
12043,6577
12044,10390
12045,10418
12046,10649
12047,12595
12048,13452
12049,13484
12050,13576
12051,13872
12052,14206
12053,15841
12054,15869
12055,16169
12056,16840
12057,16893
12058,17487
12059,18194
12060,18490
12061,19143
12062,3329
12063,5885
12064,6322
12065,6915
12066,7641
12067,7877
12068,7946
12069,8174
12070,8790
12071,8936
12072,9165
12073,9522
12074,10441
12075,10444
12076,10627
12077,10653
12078,11160
12079,13611
12080,13739
12081,14352
12082,14371
12083,14428
12084,14548
12085,14652
12086,15057
12087,15260
12088,15884
12089,17285
12090,17823
12091,18627
12092,19919
12093,20328
12094,6704
12095,12564
12096,1989
12097,6435
12098,6809
12099,13349
12100,2592
12101,17206
12102,4639
12103,5419
12104,5573
12105,7605
12106,14008
12107,15016
12108,15357
12109,18890
12110,20714
12111,19381
12112,21211
12113,3242
12114,8672
12115,12638
12116,19939
12117,11855
12118,3984
12119,6890
12120,8886
12121,10475
12122,10563
12123,11047
12124,11399
12125,12743
12126,12913
12127,13814
12128,13815
12129,15114
12130,15672
12131,17275
12132,19900
12133,7409
12134,14876
12135,16250
12136,17031
12137,5204
12138,6286
12139,6969
12140,8968
12141,13023
12142,13202
12143,16670
12144,18603
12145,3283
12146,6644
12147,7586
12148,7591
12149,9382
12150,10562
12151,12164
12152,16804
12153,16892
12154,19247
12155,21637
12156,21732
12157,21821
12158,21893
12159,6963
12160,11515
12161,3466
12162,14497
12163,6275
12164,10625
12165,11287
12166,13771
12167,17581
12168,18521
12169,18690
12170,18915
12171,21168
12172,1178
12173,3797
12174,5565
12175,7312
12176,7478
12177,12735
12178,13043
12179,17072
12180,2221
12181,2334
12182,2526
12183,3682
12184,3940
12185,4494
12186,5083
12187,5170
12188,5734
12189,6463
12190,7477
12191,9161
12192,13263
12193,19158
12194,19323
12195,20643
12196,13012
12197,4785
12198,7740
12199,8020
12200,12757
12201,22135
12202,22188
12203,22340
12204,12630
12205,21664
12206,3058
12207,12722
12208,15013
12209,16110
12210,5062
12211,9254
12212,11560
12213,12876
12214,17656
12215,2609
12216,3858
12217,3960
12218,4874
12219,5788
12220,6001
12221,6282
12222,6531
12223,9763
12224,13939
12225,15256
12226,18855
12227,8611
12228,12282
12229,5206
12230,8780
12231,9325
12232,10463
12233,14103
12234,14133
12235,15952
12236,6140
12237,5683
12238,6124
12239,8518
12240,12381
12241,18837
12242,19790
12243,3908
12244,5314
12245,7427
12246,8813
12247,6173
12248,7518
12249,8380
12250,10384
12251,12782
12252,13345
12253,13781
12254,13896
12255,14209
12256,15218
12257,15219
12258,15221
12259,15222
12260,16740
12261,16741
12262,16841
12263,18743
12264,18744
12265,18745
12266,18747
12267,18748
12268,18749
12269,18750
12270,20954
12271,21125
12272,21126
12273,21127
12274,21129
12275,21130
12276,21131
12277,13407
12278,1936
12279,2222
12280,2614
12281,3378
12282,3503
12283,3748
12284,3830
12285,4272
12286,4355
12287,4436
12288,4517
12289,4525
12290,4758
12291,5009
12292,5266
12293,5494
12294,5782
12295,6187
12296,6412
12297,6484
12298,7357
12299,7386
12300,7504
12301,7552
12302,7776
12303,8018
12304,8045
12305,8069
12306,8103
12307,8166
12308,8385
12309,8619
12310,9003
12311,9005
12312,9007
12313,9310
12314,9353
12315,9369
12316,9460
12317,9493
12318,9547
12319,9696
12320,9741
12321,10002
12322,10004
12323,10012
12324,10404
12325,10481
12326,10984
12327,11077
12328,11323
12329,11326
12330,11366
12331,11634
12332,12240
12333,12300
12334,12339
12335,12359
12336,12360
12337,12456
12338,12475
12339,12763
12340,13198
12341,13250
12342,13482
12343,13778
12344,13860
12345,13948
12346,14072
12347,14357
12348,14650
12349,14800
12350,15257
12351,15736
12352,15981
12353,16264
12354,16596
12355,17007
12356,17113
12357,17127
12358,17128
12359,17400
12360,17531
12361,18431
12362,19626
12363,19677
12364,19845
12365,20829
12366,21245
12367,21286
12368,21478
12369,21943
12370,21988
12371,22174
12372,9376
12373,15936
12374,21157
12375,3553
12376,5049
12377,6380
12378,6782
12379,7176
12380,7177
12381,11903
12382,3087
12383,4701
12384,11569
12385,11578
12386,11646
12387,16334
12388,20100
12389,3187
12390,3707
12391,7710
12392,13676
12393,14262
12394,15097
12395,18240
12396,3296
12397,3831
12398,4984
12399,7270
12400,7676
12401,10960
12402,13742
12403,14062
12404,15875
12405,15917
12406,17125
12407,21184
12408,21394
12409,8246
12410,12540
12411,20664
12412,7240
12413,13093
12414,13996
12415,15116
12416,17126
12417,17181
12418,18725
12419,19365
12420,4996
12421,7466
12422,8212
12423,11748
12424,22099
12425,4042
12426,10868
12427,18510
12428,20426
12429,9200
12430,14079
12431,4025
12432,4216
12433,4591
12434,4743
12435,7040
12436,7331
12437,7635
12438,7757
12439,8056
12440,8097
12441,8193
12442,8492
12443,8546
12444,8748
12445,10087
12446,10260
12447,10324
12448,10892
12449,10928
12450,10988
12451,11123
12452,11336
12453,11796
12454,12042
12455,12526
12456,12596
12457,12670
12458,12939
12459,12958
12460,13369
12461,13395
12462,13552
12463,14711
12464,15070
12465,15112
12466,15274
12467,15332
12468,15668
12469,16887
12470,17228
12471,17245
12472,17552
12473,17740
12474,17769
12475,18516
12476,18590
12477,18854
12478,18929
12479,20126
12480,20619
12481,21114
12482,22226
12483,7599
12484,9752
12485,11749
12486,13518
12487,15529
12488,19209
12489,15898
12490,16730
12491,2493
12492,4090
12493,11184
12494,13142
12495,13786
12496,12421
12497,1282
12498,4775
12499,6776
12500,8989
12501,12843
12502,3627
12503,5073
12504,7052
12505,7686
12506,8319
12507,8783
12508,12203
12509,14375
12510,15915
12511,16806
12512,19434
12513,20130
12514,4442
12515,5331
12516,6516
12517,7426
12518,8383
12519,8655
12520,19176
12521,21448
12522,4605
12523,19465
12524,5731
12525,8327
12526,10979
12527,11377
12528,12122
12529,16536
12530,1494
12531,2709
12532,3138
12533,3231
12534,3252
12535,3501
12536,3961
12537,4061
12538,4203
12539,4558
12540,5078
12541,5371
12542,5566
12543,5569
12544,6114
12545,6262
12546,6543
12547,6990
12548,7145
12549,7146
12550,7359
12551,7529
12552,7869
12553,8252
12554,8511
12555,11089
12556,11093
12557,11329
12558,11851
12559,13116
12560,15990
12561,16060
12562,18624
12563,20377
12564,20705
12565,3591
12566,7171
12567,8623
12568,8629
12569,9120
12570,9233
12571,10338
12572,10688
12573,10972
12574,11889
12575,13907
12576,14150
12577,16015
12578,16719
12579,17344
12580,18698
12581,19301
12582,20836
12583,21160
12584,21409
12585,5491
12586,6213
12587,10632
12588,11198
12589,13129
12590,13637
12591,14815
12592,17654
12593,3750
12594,4721
12595,5085
12596,9876
12597,13080
12598,14096
12599,14108
12600,19396
12601,9751
12602,13476
12603,15329
12604,16639
12605,19964
12606,6627
12607,10171
12608,10557
12609,10959
12610,11595
12611,11873
12612,12324
12613,12766
12614,14295
12615,15101
12616,15151
12617,16333
12618,16590
12619,16985
12620,17258
12621,19194
12622,19700
12623,21189
12624,21940
12625,1997
12626,2665
12627,3663
12628,4888
12629,6635
12630,9822
12631,11011
12632,11400
12633,14034
12634,14198
12635,17330
12636,10549
12637,2158
12638,2877
12639,3752
12640,3839
12641,4078
12642,5321
12643,7495
12644,7535
12645,8090
12646,8625
12647,9500
12648,9545
12649,10682
12650,10779
12651,11613
12652,12245
12653,13603
12654,13780
12655,14831
12656,14917
12657,15248
12658,15943
12659,16284
12660,16315
12661,16608
12662,17439
12663,18793
12664,19484
12665,19545
12666,20251
12667,17402
12668,3030
12669,4533
12670,4542
12671,7335
12672,7567
12673,8099
12674,10089
12675,21553
12676,2460
12677,5968
12678,8720
12679,13539
12680,13760
12681,18927
12682,19888
12683,3430
12684,19002
12685,13970
12686,16886
12687,13351
12688,12747
12689,19468
12690,732
12691,1249
12692,1923
12693,3031
12694,3039
12695,3079
12696,3229
12697,3499
12698,3883
12699,4197
12700,4674
12701,4931
12702,4980
12703,5118
12704,5651
12705,6430
12706,6948
12707,7236
12708,10566
12709,10763
12710,11354
12711,11481
12712,13876
12713,13989
12714,14291
12715,14302
12716,15281
12717,15287
12718,15494
12719,15554
12720,16603
12721,16831
12722,17251
12723,17998
12724,19469
12725,19821
12726,19963
12727,20075
12728,20854
12729,21300
12730,21301
12731,21984
12732,21994
12733,1960
12734,2403
12735,2885
12736,3185
12737,3862
12738,5752
12739,6244
12740,7070
12741,7366
12742,7812
12743,7857
12744,9030
12745,9745
12746,11588
12747,15018
12748,20932
12749,4115
12750,7986
12751,14135
12752,5466
12753,3135
12754,8517
12755,9095
12756,10581
12757,12158
12758,7372
12759,3669
12760,10629
12761,11091
12762,6716
12763,3848
12764,13105
12765,5015
12766,12583
12767,2608
12768,15480
12769,16721
12770,15955
12771,19906
12772,7831
12773,10992
12774,11409
12775,12905
12776,17057
12777,18566
12778,4279
12779,10213
12780,12862
12781,10694
12782,4833
12783,5862
12784,6518
12785,6554
12786,8719
12787,11068
12788,11401
12789,17253
12790,19004
12791,6987
12792,21789
12793,22057
12794,6445
12795,9148
12796,17471
12797,12560
12798,11757
12799,12292
12800,15031
12801,3279
12802,5983
12803,18870
12804,2487
12805,4715
12806,5143
12807,5617
12808,5711
12809,6279
12810,10082
12811,11003
12812,13140
12813,13508
12814,13509
12815,13510
12816,18444
12817,18640
12818,20063
12819,20064
12820,20380
12821,5601
12822,6935
12823,8630
12824,9954
12825,10574
12826,10575
12827,11065
12828,11280
12829,13802
12830,18693
12831,18836
12832,18985
12833,19054
12834,18740
12835,5175
12836,6190
12837,10068
12838,10870
12839,18086
12840,18538
12841,4383
12842,6792
12843,13591
12844,16302
12845,2893
12846,6359
12847,7429
12848,14449
12849,14645
12850,9639
12851,7017
12852,12605
12853,3566
12854,6650
12855,18151
12856,18656
12857,20612
12858,8405
12859,15053
12860,20738
12861,8730
12862,20650
12863,1577
12864,4285
12865,16449
12866,18696
12867,5774
12868,9031
12869,4286
12870,7383
12871,10924
12872,15019
12873,6272
12874,5658
12875,6332
12876,8588
12877,8901
12878,10541
12879,11951
12880,14558
12881,15909
12882,3552
12883,3922
12884,4444
12885,4875
12886,6170
12887,16190
12888,7013
12889,8779
12890,12546
12891,14569
12892,16375
12893,19548
12894,2848
12895,13015
12896,21120
12897,3729
12898,9919
12899,15734
12900,3339
12901,3838
12902,15787
12903,9108
12904,11169
12905,2605
12906,2786
12907,2873
12908,3766
12909,3798
12910,5030
12911,5148
12912,5220
12913,6335
12914,7076
12915,8669
12916,9106
12917,9541
12918,10042
12919,10504
12920,10781
12921,10882
12922,10945
12923,11117
12924,11890
12925,12809
12926,13534
12927,13783
12928,15976
12929,16041
12930,16525
12931,17281
12932,18528
12933,19274
12934,19441
12935,20241
12936,22001
12937,22091
12938,2652
12939,3337
12940,4643
12941,5468
12942,10006
12943,10046
12944,11149
12945,12249
12946,16992
12947,10449
12948,16054
12949,4215
12950,6978
12951,8538
12952,9642
12953,10250
12954,10618
12955,10829
12956,11281
12957,17092
12958,18265
12959,21342
12960,4649
12961,5918
12962,7319
12963,8478
12964,8930
12965,8939
12966,9055
12967,9478
12968,10029
12969,10677
12970,10707
12971,11483
12972,12312
12973,12623
12974,13060
12975,13315
12976,13405
12977,14447
12978,15798
12979,17399
12980,17507
12981,17522
12982,17621
12983,18233
12984,19668
12985,19705
12986,20248
12987,22134
12988,22167
12989,22232
12990,6941
12991,8650
12992,3861
12993,4247
12994,7750
12995,12414
12996,16238
12997,3305
12998,14989
12999,18144
13000,9670
13001,9671
13002,12617
13003,16043
13004,19060
13005,19971
13006,4613
13007,8348
13008,10205
13009,10254
13010,11256
13011,12492
13012,13024
13013,13112
13014,14622
13015,15169
13016,15186
13017,16699
13018,18019
13019,18190
13020,18232
13021,18598
13022,18682
13023,20357
13024,20470
13025,20586
13026,21072
13027,21579
13028,11995
13029,15308
13030,16819
13031,4131
13032,18904
13033,21859
13034,7887
13035,9904
13036,10955
13037,21638
13038,3483
13039,5661
13040,6302
13041,6329
13042,7681
13043,8645
13044,10124
13045,11183
13046,12369
13047,14386
13048,14846
13049,21003
13050,21017
13051,22063
13052,8570
13053,11788
13054,13694
13055,17808
13056,22064
13057,4670
13058,6486
13059,15945
13060,2626
13061,10761
13062,5449
13063,5991
13064,6478
13065,6740
13066,9006
13067,10177
13068,10432
13069,10898
13070,12710
13071,18214
13072,20226
13073,20703
13074,3607
13075,8819
13076,9823
13077,10096
13078,16048
13079,3937
13080,5163
13081,10943
13082,13632
13083,13768
13084,14832
13085,21818
13086,5785
13087,10611
13088,16159
13089,13557
13090,4095
13091,8833
13092,13083
13093,13774
13094,13926
13095,14890
13096,16560
13097,18289
13098,18298
13099,18535
13100,17195
13101,18050
13102,10292
13103,9156
13104,18160
13105,21194
13106,15185
13107,20856
13108,21990
13109,22005
13110,6812
13111,6981
13112,7951
13113,10121
13114,10330
13115,20791
13116,6152
13117,6959
13118,4038
13119,5713
13120,7345
13121,8121
13122,11054
13123,12387
13124,13052
13125,22322
13126,2432
13127,7906
13128,8575
13129,8585
13130,9053
13131,11259
13132,16379
13133,17033
13134,3416
13135,4712
13136,5657
13137,6674
13138,7129
13139,7744
13140,10927
13141,11105
13142,11553
13143,11603
13144,11918
13145,12068
13146,13727
13147,14642
13148,17364
13149,17464
13150,17526
13151,17564
13152,17817
13153,18203
13154,19567
13155,19656
13156,19929
13157,11914
13158,11019
13159,13189
13160,14049
13161,16392
13162,1881
13163,3557
13164,3641
13165,4008
13166,4130
13167,5350
13168,5715
13169,6189
13170,6491
13171,7203
13172,7327
13173,8142
13174,8811
13175,8909
13176,9066
13177,9130
13178,9371
13179,9452
13180,9870
13181,9971
13182,9978
13183,10251
13184,10409
13185,10745
13186,10769
13187,11717
13188,12262
13189,13331
13190,13704
13191,14544
13192,14571
13193,15885
13194,16845
13195,16894
13196,17485
13197,17731
13198,17756
13199,18275
13200,18276
13201,19473
13202,20624
13203,20730
13204,21524
13205,21339
13206,1694
13207,3899
13208,8674
13209,4101
13210,4679
13211,7344
13212,8250
13213,11053
13214,11610
13215,12888
13216,13325
13217,15596
13218,16312
13219,16698
13220,19733
13221,5697
13222,5965
13223,7729
13224,9137
13225,10290
13226,10986
13227,11771
13228,13616
13229,13661
13230,13662
13231,15009
13232,16327
13233,16374
13234,16418
13235,16514
13236,16636
13237,16747
13238,16755
13239,16837
13240,18449
13241,18632
13242,20503
13243,20527
13244,20580
13245,20828
13246,22264
13247,22312
13248,5932
13249,6789
13250,9091
13251,10125
13252,11956
13253,16448
13254,18463
13255,20523
13256,20765
13257,2746
13258,4953
13259,5094
13260,5647
13261,5912
13262,6180
13263,9528
13264,10778
13265,11479
13266,11493
13267,11555
13268,12508
13269,16529
13270,5585
13271,11979
13272,12858
13273,12863
13274,18846
13275,13535
13276,19782
13277,5871
13278,4710
13279,5665
13280,7454
13281,8647
13282,8905
13283,9463
13284,9666
13285,9678
13286,10053
13287,10848
13288,10999
13289,20201
13290,8231
13291,17626
13292,3431
13293,4013
13294,4827
13295,7295
13296,8122
13297,10875
13298,11545
13299,14134
13300,17600
13301,19273
13302,8741
13303,12424
13304,12625
13305,14625
13306,14626
13307,14935
13308,20645
13309,22316
13310,5076
13311,5447
13312,6954
13313,6992
13314,7672
13315,8128
13316,10020
13317,10183
13318,11695
13319,12140
13320,12321
13321,13583
13322,15689
13323,15836
13324,16404
13325,18136
13326,19240
13327,19620
13328,20726
13329,20893
13330,2899
13331,9984
13332,17357
13333,11912
13334,12142
13335,13118
13336,3015
13337,3093
13338,3677
13339,3920
13340,4098
13341,4258
13342,5239
13343,6944
13344,7111
13345,7365
13346,7505
13347,7832
13348,8393
13349,12213
13350,13850
13351,13971
13352,14192
13353,14347
13354,14808
13355,18488
13356,18923
13357,19012
13358,4401
13359,5710
13360,5924
13361,6800
13362,9215
13363,10367
13364,13248
13365,21678
13366,22088
13367,11600
13368,12503
13369,6410
13370,8401
13371,12695
13372,14801
13373,22092
13374,3417
13375,9895
13376,17411
13377,19074
13378,22203
13379,6982
13380,2675
13381,4381
13382,5486
13383,5907
13384,6295
13385,6715
13386,8094
13387,8096
13388,8125
13389,8217
13390,8705
13391,9277
13392,9397
13393,9470
13394,9498
13395,10572
13396,11827
13397,12173
13398,12527
13399,12950
13400,13394
13401,13439
13402,14099
13403,14721
13404,14802
13405,15722
13406,16203
13407,16223
13408,16288
13409,16402
13410,16496
13411,17182
13412,18095
13413,18341
13414,18586
13415,18914
13416,19025
13417,19077
13418,19283
13419,19596
13420,20304
13421,20305
13422,20325
13423,20326
13424,22206
13425,4149
13426,7336
13427,9526
13428,14423
13429,6447
13430,12458
13431,14961
13432,20128
13433,20802
13434,21056
13435,3888
13436,4650
13437,6744
13438,7377
13439,7400
13440,7908
13441,8916
13442,10771
13443,11507
13444,12170
13445,12232
13446,14503
13447,17161
13448,17569
13449,18647
13450,22302
13451,5636
13452,13516
13453,15038
13454,10428
13455,10985
13456,3358
13457,5017
13458,7114
13459,12357
13460,14327
13461,17350
13462,3272
13463,15537
13464,4356
13465,13435
13466,16661
13467,14283
13468,8902
13469,10286
13470,16300
13471,20623
13472,3911
13473,5926
13474,9435
13475,11541
13476,12247
13477,13082
13478,13468
13479,14348
13480,14433
13481,14794
13482,15947
13483,17335
13484,18879
13485,19611
13486,19699
13487,14842
13488,4221
13489,7348
13490,9262
13491,9811
13492,10424
13493,12447
13494,12561
13495,13955
13496,15060
13497,15109
13498,16236
13499,17290
13500,21282
13501,22173
13502,22296
13503,4663
13504,14475
13505,5112
13506,5944
13507,5799
13508,14338
13509,15401
13510,19608
13511,5702
13512,10530
13513,13011
13514,2687
13515,6901
13516,10471
13517,11794
13518,13514
13519,14163
13520,19003
13521,3543
13522,4543
13523,4773
13524,5307
13525,5367
13526,5699
13527,5709
13528,5778
13529,5779
13530,7152
13531,7848
13532,8089
13533,9024
13534,9036
13535,9298
13536,9857
13537,10274
13538,11082
13539,14245
13540,16511
13541,3392
13542,3691
13543,4529
13544,5395
13545,5708
13546,5820
13547,5901
13548,6045
13549,6049
13550,6444
13551,6540
13552,6892
13553,6933
13554,7184
13555,7195
13556,7356
13557,7370
13558,7475
13559,7559
13560,7640
13561,7905
13562,7917
13563,8135
13564,8305
13565,8310
13566,8334
13567,8576
13568,8586
13569,8801
13570,9113
13571,9203
13572,9204
13573,9294
13574,9578
13575,9675
13576,9758
13577,9830
13578,9902
13579,9909
13580,9912
13581,10355
13582,10458
13583,10759
13584,10774
13585,10847
13586,10958
13587,11736
13588,12155
13589,12221
13590,12244
13591,12668
13592,12783
13593,13135
13594,13564
13595,14606
13596,14843
13597,14971
13598,15460
13599,15548
13600,15556
13601,15600
13602,16317
13603,17043
13604,17080
13605,17081
13606,17159
13607,17234
13608,17273
13609,17332
13610,17685
13611,17708
13612,17709
13613,17738
13614,17812
13615,17843
13616,18189
13617,18202
13618,18728
13619,19262
13620,19347
13621,19362
13622,20036
13623,20789
13624,21384
13625,21606
13626,22019
13627,4731
13628,5365
13629,5783
13630,6550
13631,11036
13632,18655
13633,5723
13634,6589
13635,9579
13636,13501
13637,14205
13638,15640
13639,21500
13640,21697
13641,15095
13642,3615
13643,10383
13644,17785
13645,6957
13646,9429
13647,22286
13648,4345
13649,4350
13650,4962
13651,6506
13652,7745
13653,12696
13654,21639
13655,21757
13656,8865
13657,11853
13658,14746
13659,17926
13660,4640
13661,12027
13662,12167
13663,20992
13664,5825
13665,18988
13666,5829
13667,8073
13668,10061
13669,12786
13670,16564
13671,18763
13672,21470
13673,21669
13674,11313
13675,7401
13676,10238
13677,11596
13678,12218
13679,13724
13680,16173
13681,16891
13682,6315
13683,8394
13684,14964
13685,17806
13686,2268
13687,3819
13688,8202
13689,10944
13690,6910
13691,8541
13692,11682
13693,14276
13694,15089
13695,11163
13696,4770
13697,8537
13698,10922
13699,15921
13700,17630
13701,18175
13702,19872
13703,1761
13704,4099
13705,4481
13706,5649
13707,6942
13708,7210
13709,7262
13710,7548
13711,7632
13712,8357
13713,8440
13714,8834
13715,10622
13716,11380
13717,11952
13718,13866
13719,15638
13720,16773
13721,16901
13722,17041
13723,18618
13724,18797
13725,19079
13726,19464
13727,20924
13728,21106
13729,21570
13730,21640
13731,21646
13732,7803
13733,8532
13734,21109
13735,6395
13736,17492
13737,6551
13738,7833
13739,8616
13740,10954
13741,11021
13742,13769
13743,16522
13744,20985
13745,6424
13746,9278
13747,15516
13748,3524
13749,7254
13750,14286
13751,15044
13752,18941
13753,21387
13754,22281
13755,18442
13756,5776
13757,7949
13758,8737
13759,11106
13760,12054
13761,12185
13762,13910
13763,15406
13764,16935
13765,19272
13766,19337
13767,21068
13768,21099
13769,5982
13770,7520
13771,12680
13772,4253
13773,11119
13774,19051
13775,4174
13776,9367
13777,12478
13778,16399
13779,18830
13780,4991
13781,6053
13782,6101
13783,6204
